Country,Indicator,Source,Unit,Currency,Frequency,Country Code,Time,Amount
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2005-06-01,303705
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2005-07-01,24667
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2005-08-01,57152
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2005-09-01,86552
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2005-10-01,117838
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2005-11-01,141294
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2005-12-01,178688
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2006-01-01,209791
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2006-02-01,235256
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2006-03-01,268415
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2006-04-01,293650
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2006-05-01,328887
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2006-06-01,376482
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2006-07-01,25912
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2006-08-01,59357
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2006-09-01,94368
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2006-10-01,128369
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2006-11-01,161110.9
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2006-12-01,190768.8
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2007-01-01,219726
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2007-02-01,255437
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2007-03-01,297635
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2007-04-01,330864
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2007-05-01,361686
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2007-06-01,406752
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2007-07-01,29293
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2007-08-01,69646
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2007-09-01,94822
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2007-10-01,142819
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2007-11-01,188538
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2007-12-01,221958
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2008-01-01,283616
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2008-02-01,313971
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2008-03-01,358594
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2008-04-01,393926
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2008-05-01,448685
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2008-06-01,534841
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2008-07-01,29520
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2008-08-01,74643
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2008-09-01,110066
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2008-10-01,175858
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2008-11-01,210510
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2008-12-01,262945
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2009-01-01,301536
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2009-02-01,359383
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2009-03-01,390126
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2009-04-01,465124
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2009-05-01,515703
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2009-06-01,595598
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2009-07-01,44788
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2009-08-01,97645
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2009-09-01,161013
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2009-10-01,210729
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2009-11-01,247746
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2009-12-01,296132
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2010-01-01,374246
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2010-02-01,440026
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2010-03-01,503084
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2010-04-01,565112
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2010-05-01,644544
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2010-06-01,791793
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2010-07-01,35933
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2010-08-01,111784
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2010-09-01,163463
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2010-10-01,243482
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2010-11-01,303566
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2010-12-01,356722.7
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2011-01-01,434101.5
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2011-02-01,489364
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2011-03-01,560000
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2011-04-01,630136
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2011-05-01,687598
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2011-06-01,817089
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2011-07-01,43719
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2011-08-01,95881
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2011-09-01,179625
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2011-10-01,248301
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2011-11-01,320069
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2011-12-01,430925.6
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-01-01,509200.2
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-02-01,586553
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-03-01,670182
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-04-01,748694.3
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-05-01,826227.3
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-06-01,915888
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-07-01,50032.2
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-08-01,146185.1
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-09-01,232292.1
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-10-01,308459.1
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-11-01,403066.9
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-12-01,506411.6
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-01-01,589548.7
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-02-01,660191.4
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-03-01,774077
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-04-01,878171.6
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-05-01,985521.3
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-06-01,1263372
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-07-01,49926.5
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-08-01,145034.5
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-09-01,264425.9
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-10-01,352300.8
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-11-01,458382.7
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-12-01,556764.9
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-01-01,669839.6
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-02-01,745897.9
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-03-01,827644.9
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-04-01,940462.3
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-05-01,1079699.9
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-06-01,1281162.8
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-07-01,49590.1
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-08-01,141069.8
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-09-01,261115.6
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-10-01,373507.6
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-11-01,490096.6
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-12-01,613964.6
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-01-01,764835.7
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-02-01,864183.6
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-03-01,1133135.2
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-04-01,1264324.8
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-05-01,1347642.8
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-06-01,1605406.3
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-07-01,56983.1
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-08-01,138695.7
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-09-01,254201.7
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-10-01,396672.8
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-11-01,607727.1
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-12-01,769183
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-01-01,888866.6
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-02-01,927756.3
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-03-01,1169664.6
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-04-01,1338943.3
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-05-01,1491551.6
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-06-01,1776768.4
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-07-01,63394.3
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-08-01,191774.2
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-09-01,379429.4
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-10-01,528924.5
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-11-01,745805.6
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-12-01,904430.7
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-01-01,1082905.3
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-02-01,1241315.8
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-03-01,1435099.3
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-04-01,1657232.4
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-05-01,1852299.6
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-06-01,2163721.8
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-07-01,84030.2
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-08-01,229572.9
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-09-01,375354.9
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-10-01,548344.4
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-11-01,718981.5
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-12-01,928985.3
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-01-01,1077038.7
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-02-01,1260515.9
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-03-01,1488656.5
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-04-01,1646813.4
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-05-01,1835852.9
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-06-01,2111458.9
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-07-01,91676.2
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-08-01,252943.3
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-09-01,452460.3
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-10-01,619870.6
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-11-01,852027.2
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-12-01,1075460.8
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-01-01,1291663
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-02-01,1466099.3
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-03-01,1644388.9
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-04-01,1856598.5
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-05-01,2069824.2
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-06-01,2389528.7
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-07-01,112974.7
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-08-01,254886
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-09-01,544625.8
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-10-01,702578.5
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-11-01,907017.8
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-12-01,1218100.7
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-01-01,1436864.1
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-02-01,1614445.6
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-03-01,1868242.2
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-04-01,1970716.4
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-05-01,2178898
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-06-01,2565443.5
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-07-01,94207.1
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-08-01,333871.5
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-09-01,510386.8
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-10-01,721744.4
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-11-01,931440.9
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-12-01,1214844.2
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-01-01,1347104.2
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-02-01,1527119.2
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-03-01,1820682.4
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-04-01,2035661.3
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-05-01,2242108.7
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-06-01,2706297.6
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-07-01,144673.9
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-08-01,379199.7
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-09-01,631662
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-10-01,856194.9
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-11-01,1079155.3
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-12-01,1364879.3
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-01-01,1544540
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-02-01,1769417.6
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-03-01,2069112.5
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-04-01,2317661
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-05-01,2560239.9
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-06-01,3023183.1
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-07-01,158765.7
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-08-01,356871.5
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-09-01,759515.6
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-10-01,865971.9
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-11-01,1094183.2
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-12-01,1468815.4
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2023-01-01,1611231.5
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2023-02-01,1814364.3
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2023-03-01,2209240.5
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2023-04-01,2302078.7
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2023-05-01,2534702.1
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2023-06-01,3218186.9
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2023-07-01,199611.1
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2023-08-01,404834.3
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2023-09-01,804196.4
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2023-10-01,889368.3
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2023-11-01,1160772.3
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2023-12-01,1704832.5
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2024-01-01,1815184.4
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2024-02-01,2149032.2
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2024-03-01,2395397.5
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2024-04-01,2709750.5
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2024-05-01,3010013.8
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2024-06-01,3605209.6
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2024-07-01,182700.9
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2024-08-01,459297.1
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2024-09-01,811217
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2024-10-01,1084498.6
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2024-11-01,1443115.5
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2024-12-01,1795798.9
Kenya,Expenditure,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2025-01-01,2068187.5
Nigeria,Expenditure,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2010-01-01,3996445.81
Nigeria,Expenditure,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2011-01-01,4193968.2
Nigeria,Expenditure,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2012-01-01,4105237.6
Nigeria,Expenditure,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2013-01-01,4515685.2
Nigeria,Expenditure,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2014-01-01,4123415
Nigeria,Expenditure,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2015-01-01,4767365
Nigeria,Expenditure,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2016-01-01,5320416
Nigeria,Expenditure,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2017-01-01,8720168
Nigeria,Expenditure,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2018-01-01,7538027
Nigeria,Expenditure,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2019-01-01,9454440
Nigeria,Expenditure,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2020-01-01,9953600
Nigeria,Expenditure,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2021-01-01,11698615
Nigeria,Expenditure,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2022-01-01,14634244
Nigeria,Expenditure,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2023-01-01,19500079
Nigeria,Expenditure,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2010-01-01,167740.2
Nigeria,Expenditure,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2010-02-01,326808.8
Nigeria,Expenditure,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2010-03-01,266481.9
Nigeria,Expenditure,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2010-04-01,149708.1
